"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"127",0,1,20,0,0.7,-0.139280281100907,0.108465678258775,0,-0.152812172941561,0.0392356371258624,1,0,1,3
"128",1,1,20,0,0.7,0.607420626817362,0.00450333583688223,1,0.594269593997728,0.00572506428405761,1,1,1,1
"129",0,0,20,0.1,0.7,0.0299183035795702,0.532255078698738,0,0.0334509539925898,0.580262581511647,0,0,0,89
"130",1,0,20,0.1,0.7,0.350691840921652,0.0314114608490813,1,0.255433481704123,0.265728797162074,0,1,0,7
"131",0,1,20,0.1,0.7,0.306518537207989,0.201442319330543,0,0.471909018421413,0.0363333072319664,1,0,1,2
"132",1,1,20,0.1,0.7,0.612369437606764,0.00520427786219657,1,0.493325671971505,0.0288776048559533,1,1,1,2
"133",0,0,20,0.2,0.7,0.0749127494411057,0.562439886382028,0,0.076963925852052,0.52596951965424,0,0,0,89
"134",1,0,20,0.2,0.7,0.0297528918308478,0.0316498670966097,1,0.0372657456013462,0.100559527489003,0,1,0,2
"135",0,1,20,0.2,0.7,0.301926905808278,0.218915634408611,0,0.48551103323784,0.0313216489827708,1,0,1,5
"136",1,1,20,0.2,0.7,0.587315422908659,0.0105622043476212,1,0.531260486710346,0.0232239717622152,1,1,1,4
"137",0,0,20,0.3,0.7,0.117476213371422,0.501705983895128,0,0.111037570910969,0.508082554875734,0,0,0,85
"138",1,0,20,0.3,0.7,0.528679013827238,0.0234503528826682,1,0.304639523840219,0.200754467759902,0,1,0,3
"139",0,1,20,0.3,0.7,0.405252182114374,0.0788536548103673,0,0.528629975087645,0.0191184585018304,1,0,1,2
"140",1,1,20,0.3,0.7,0.496999129757935,0.031123505308961,1,0.542753777215847,0.0239888292227438,1,1,1,10
"141",0,0,20,0.4,0.7,0.147386986855,0.429608690023965,0,0.106778130438769,0.520573016724195,0,0,0,65
"142",1,0,20,0.4,0.7,0.504667876043101,0.0264750807523677,1,0.324549967990562,0.183752765088317,0,1,0,11
"143",0,1,20,0.4,0.7,0.364581103235206,0.135872319831895,0,0.508579770929453,0.026275002210781,1,0,1,9
"144",1,1,20,0.4,0.7,0.582052541801087,0.0124679310895158,1,0.58207729539579,0.0120598368865698,1,1,1,15
"145",0,0,20,0.5,0.7,0.255834944886538,0.318936101657897,0,0.191914928036505,0.431586402579492,0,0,0,54
"146",1,0,20,0.5,0.7,0.506920087057645,0.0251656292203195,1,0.366517830521608,0.135786055562929,0,1,0,19
"147",0,1,20,0.5,0.7,0.359180638801637,0.12030125162688,0,0.513539541210774,0.0240318526706762,1,0,1,3
