"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"1248",1,1,140,0.4,0.3,0.220824566901001,0.0124172752926034,1,0.212111019643261,0.0175011721605897,1,1,1,15
"1249",0,0,140,0.5,0.3,0.0854547229440406,0.354117819136275,0,0.0632548054702882,0.431137281094812,0,0,0,46
"1250",1,0,140,0.5,0.3,0.194047874740244,0.0259034408086738,1,0.130364588352316,0.153393421280943,0,1,0,17
"1251",0,1,140,0.5,0.3,0.137581245890872,0.118579060717278,0,0.183405589025851,0.0319857029711839,1,0,1,7
"1252",1,1,140,0.5,0.3,0.241608976762601,0.0105930029021596,1,0.228642737208731,0.013992895543503,1,1,1,30
"1253",0,0,140,0.6,0.3,0.106113663733691,0.259618460063692,0,0.0809313490529735,0.383258148162376,0,0,0,48
"1254",1,0,140,0.6,0.3,0.215862030540991,0.0188571272076657,1,0.124147424528336,0.166902514313909,0,1,0,17
"1255",0,1,140,0.6,0.3,0.151489459975836,0.0771927446011107,0,0.193221291550908,0.0272181225839299,1,0,1,9
"1256",1,1,140,0.6,0.3,0.241979154002676,0.00967198396944055,1,0.220303535853233,0.0151206602434896,1,1,1,26
"1257",0,0,140,0.7,0.3,0.100923154667622,0.264337497154093,0,0.0770357156396012,0.411488127688521,0,0,0,28
"1258",1,0,140,0.7,0.3,0.206677980996632,0.0178873690195164,1,0.119949859212915,0.181007496170627,0,1,0,22
"1259",0,1,140,0.7,0.3,0.157834836488287,0.0625370542299857,0,0.211467938005574,0.0124112146417252,1,0,1,2
"1260",1,1,140,0.7,0.3,0.265451945162801,0.00512128580887015,1,0.231084478969459,0.0125911344001633,1,1,1,48
"1261",0,0,140,0,0.4,0.00194851299187252,0.513899079630367,0,-0.00217805742624215,0.512551047034991,0,0,0,95
"1262",1,0,140,0,0.4,0.182872738885519,0.031967364604491,1,0.139160152562686,0.10440361226003,0,1,0,3
"1263",0,1,140,0,0.4,-0.104169451604743,0.220997285293139,0,-0.201969533777419,0.017323639689605,1,0,1,2
"1264",0,0,140,0.1,0.4,0.0301228140926363,0.505572742763028,0,0.0300163726249415,0.543964856906582,0,0,0,92
"1265",1,0,140,0.1,0.4,0.198397816458764,0.0210696689624111,1,0.133191136178287,0.130579964610136,0,1,0,2
"1266",0,1,140,0.1,0.4,0.14121982153655,0.0965585681195168,0,0.227160057225138,0.0126168706135027,1,0,1,2
"1267",1,1,140,0.1,0.4,0.0941806285850393,0.0306294445955807,1,0.097408982513359,0.0249540763580468,1,1,1,4
"1268",0,0,140,0.2,0.4,0.0560746488308498,0.443721620520867,0,0.0340594175502565,0.572637422750887,0,0,0,75
"1269",1,0,140,0.2,0.4,0.200676280241227,0.0209275386828069,1,0.126316933027513,0.146090095862318,0,1,0,10
"1270",0,1,140,0.2,0.4,0.138404418765135,0.104826956741004,0,0.189231188126274,0.0252921870320983,1,0,1,3
"1271",1,1,140,0.2,0.4,0.247350982228203,0.00896074470887898,1,0.216585337073422,0.0175597142565554,1,1,1,12
"1272",0,0,140,0.3,0.4,0.055354627398143,0.486409694024691,0,0.0435355544613938,0.49322476482787,0,0,0,65
"1273",1,0,140,0.3,0.4,0.208165185094097,0.0198938497958524,1,0.126971050333481,0.161987379797312,0,1,0,18
"1274",0,1,140,0.3,0.4,0.145086144947621,0.0879992644195445,0,0.186164823297709,0.0279376944860562,1,0,1,4
"1275",1,1,140,0.3,0.4,0.249762277799179,0.00867016519998235,1,0.219441160538965,0.0165647436965448,1,1,1,13
"1276",0,0,140,0.4,0.4,0.0800101157628725,0.358486307655658,0,0.0547851516754569,0.41075014529663,0,0,0,50
"1277",1,0,140,0.4,0.4,0.205918123829157,0.0192887116949413,1,0.129359161335757,0.155080832542863,0,1,0,20
"1278",0,1,140,0.4,0.4,0.146220818867256,0.0869897705557478,0,0.19849014631866,0.0217772705630743,1,0,1,3
"1279",1,1,140,0.4,0.4,0.237825035372078,0.0133114895451261,1,0.220702068480759,0.0170063260019981,1,1,1,27
"1280",0,0,140,0.5,0.4,0.0952712267612308,0.280306965401912,0,0.087025722111241,0.311497081067964,0,0,0,25
"1281",1,0,140,0.5,0.4,0.202242070015392,0.0231844304577918,1,0.115975395334384,0.200916659570568,0,1,0,30
"1282",0,1,140,0.5,0.4,0.145244819222571,0.0942739145221307,0,0.185662614137936,0.0337247676917366,1,0,1,4
"1283",1,1,140,0.5,0.4,0.267036230380716,0.00577626184902395,1,0.231970518550665,0.0144081660280911,1,1,1,41
"1284",0,0,140,0.6,0.4,0.11587093955573,0.206163702081535,0,0.0815117268019549,0.399474865637331,0,0,0,11
"1285",1,0,140,0.6,0.4,0.206815764547943,0.0195409976988951,1,0.111658166446563,0.239293427868754,0,1,0,20
"1286",0,1,140,0.6,0.4,0.160742635731349,0.0577966470897764,0,0.200246327025804,0.0176833203761011,1,0,1,1
"1287",1,1,140,0.6,0.4,0.272950593440963,0.00394243201284759,1,0.235703064226652,0.0102035679180064,1,1,1,68
"1288",0,0,140,0.7,0.4,0.127332619009675,0.148130370073395,0,0.0726775795544221,0.408008426384343,0,0,0,6
"1289",1,0,140,0.7,0.4,0.21606741132085,0.0179844890118019,1,0.12375942827988,0.163402050778634,0,1,0,17
"1290",0,1,140,0.7,0.4,0.165302846159585,0.050961556403617,0,0.233802250340931,0.00543212168344231,1,0,1,1
"1291",1,1,140,0.7,0.4,0.305330041655183,0.00260087923442979,1,0.257636223719863,0.00929675056950987,1,1,1,76
"1292",0,0,140,0,0.5,-0.00611310154291382,0.484968726401268,0,-0.00993000348695492,0.501989413344295,0,0,0,87
"1293",1,0,140,0,0.5,0.104462781443695,0.0219551728342572,1,0.0527587318502425,0.158477664626672,0,1,0,4
"1294",0,1,140,0,0.5,0.0419677094816754,0.207843708847422,0,0.0910444427725537,0.0241480894874566,1,0,1,8
"1295",1,1,140,0,0.5,-0.197122494671879,0.0195733463540832,1,-0.18892888216894,0.0253800858810247,1,1,1,1
"1296",0,0,140,0.1,0.5,0.0377256875894076,0.514620539082635,0,0.0335022159680599,0.54262553410814,0,0,0,88
"1297",1,0,140,0.1,0.5,0.179620149330202,0.0350355399675313,1,0.0908646762420504,0.288709814508994,0,1,0,2
"1298",0,1,140,0.1,0.5,0.0387960832635394,0.113297147491139,0,0.0629100863700312,0.0232236991402894,1,0,1,3
"1299",1,1,140,0.1,0.5,0.237400957908073,0.0158410197746687,1,0.22467993659388,0.0087697928872096,1,1,1,7
"1300",0,0,140,0.2,0.5,0.0600750360660618,0.416720684151975,0,0.0467332188036122,0.47734072111741,0,0,0,73
