"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"977",1,0,100,0.2,0.7,0.227550768253435,0.0250288997258216,1,0.149988342009277,0.146665537321337,0,1,0,10
"978",0,1,100,0.2,0.7,0.156127807016797,0.137486179920146,0,0.225877044169391,0.0272843349362583,1,0,1,8
"979",1,1,100,0.2,0.7,0.254844540192868,0.0157379833084578,1,0.265421139280653,0.0119897797289553,1,1,1,12
"980",0,0,100,0.3,0.7,0.115907826725113,0.289651985744104,0,0.116110072969143,0.264874226814055,0,0,0,33
"981",1,0,100,0.3,0.7,0.247749822501872,0.017285474337089,1,0.161007768637739,0.12618567226363,0,1,0,11
"982",0,1,100,0.3,0.7,0.153755499908084,0.144314983494079,0,0.214448054834334,0.0342693260712801,1,0,1,9
"983",1,1,100,0.3,0.7,0.27260497229055,0.0137924456713705,1,0.274737177546991,0.0141005313301634,1,1,1,47
"984",0,0,100,0.4,0.7,0.122343607230407,0.254465041522657,0,0.0957117113452081,0.37169936841157,0,0,0,13
"985",1,0,100,0.4,0.7,0.241826868958544,0.0202962989548187,1,0.168852253097785,0.105997752918122,0,1,0,7
"986",0,1,100,0.4,0.7,0.166644749344019,0.0990348188428731,0,0.232263099244503,0.0208333146033076,1,0,1,3
"987",1,1,100,0.4,0.7,0.3172679122822,0.0064246568494474,1,0.312559543861852,0.00634384025363856,1,1,1,77
"988",0,0,100,0.5,0.7,0.176601467259823,0.0793552334563339,0,0.168032624724862,0.103089764446102,0,0,0,4
"989",1,0,100,0.5,0.7,0.238818806905541,0.0215653377700455,1,0.165669094419022,0.103842019695637,0,1,0,6
"990",0,1,100,0.5,0.7,0.155625768099932,0.122073644943081,0,0.219956276528555,0.0278841005218766,1,0,1,1
"991",1,1,100,0.5,0.7,0.362641915239208,0.00197256813289467,1,0.345343256748339,0.00483846367269997,1,1,1,89
"992",1,1,100,0.6,0.7,0.416384563405796,0.0008699246909677,1,0.404370772113228,0.00127892051817092,1,1,1,100
"993",1,1,100,0.7,0.7,0.50401930586049,1.63799715714896e-05,1,0.481209654017387,0.000582887522199746,1,1,1,100
"994",0,0,100,0,0.8,0.00244070575646746,0.516516442141402,0,0.0134108547460814,0.542667754237722,0,0,0,91
"995",1,0,100,0,0.8,-0.203468383241597,0.0423164591810721,1,-0.158855955884516,0.114421102354872,0,1,0,1
"996",0,1,100,0,0.8,-0.174792357084819,0.0823714889406804,0,-0.259238430557413,0.00931411280993326,1,0,1,2
"997",1,1,100,0,0.8,0.29315037528351,0.00838396597684288,1,0.281613989723569,0.0108453921892276,1,1,1,6
"998",0,0,100,0.1,0.8,0.040936372918996,0.555805543290597,0,0.0429485966046738,0.55073345934766,0,0,0,91
"999",1,0,100,0.1,0.8,0.219291692763091,0.030808627076864,1,0.170783507452108,0.0915350789515747,0,1,0,3
"1000",0,1,100,0.1,0.8,0.159414229582245,0.13056274797404,0,0.214006073920045,0.0327265802319211,1,0,1,3
"1001",1,1,100,0.1,0.8,0.208249465126306,0.0382347219882897,1,0.231561577146538,0.0215198445751608,1,1,1,3
"1002",0,0,100,0.2,0.8,0.0683566131302675,0.430836292105873,0,0.071170204587925,0.47035748808426,0,0,0,62
"1003",1,0,100,0.2,0.8,0.232599634671367,0.0252772178223256,1,0.14799746316373,0.159713611834881,0,1,0,10
"1004",0,1,100,0.2,0.8,0.152845833964235,0.140993506615611,0,0.236999040995914,0.0211894720375539,1,0,1,7
"1005",1,1,100,0.2,0.8,0.276947981633478,0.0113101698718157,1,0.25577526770111,0.0163925425150643,1,1,1,21
"1006",0,0,100,0.3,0.8,0.127797559185663,0.206975007156028,0,0.126329734256501,0.240348652313369,0,0,0,30
"1007",1,0,100,0.3,0.8,0.233039782651952,0.0201440426074677,1,0.185697625027346,0.0655545824134127,0,1,0,5
"1008",0,1,100,0.3,0.8,0.15716098253289,0.123855984986072,0,0.228016440315661,0.025765025423703,1,0,1,9
"1009",1,1,100,0.3,0.8,0.289097452221756,0.00999516980250624,1,0.286678954359539,0.0119973057069073,1,1,1,56
"1010",0,0,100,0.4,0.8,0.111684403373987,0.345043943709049,0,0.112595186667497,0.280914132135687,0,0,0,5
"1011",1,0,100,0.4,0.8,0.236623155587133,0.024077667159921,1,0.182551048851247,0.070226694263183,0,1,0,6
"1012",0,1,100,0.4,0.8,0.143226536744469,0.166919724736163,0,0.231408643448046,0.0242306546078084,1,0,1,2
"1013",1,1,100,0.4,0.8,0.335095809152562,0.00588083358436759,1,0.332683386668295,0.00418933305087353,1,1,1,87
"1014",1,0,100,0.5,0.8,0.24031046841852,0.0160272154333811,1,0.153907774418166,0.126301051350002,0,1,0,1
"1015",0,1,100,0.5,0.8,0.181782405252674,0.0702830221982984,0,0.303383190649569,0.00215244994498831,1,0,1,1
"1016",1,1,100,0.5,0.8,0.399369273229516,0.00121222565380644,1,0.39969370888566,0.00123466536246032,1,1,1,98
"1017",1,1,100,0.6,0.8,0.486183437341308,4.78886844472526e-05,1,0.492892776724298,5.58746182138736e-05,1,1,1,100
"1018",1,1,100,0.7,0.8,0.558473841119644,1.05561216077632e-06,1,0.561219300915432,1.10110712158606e-06,1,1,1,100
"1019",0,0,100,0,0.9,-0.00553270183985082,0.509933237738536,0,-0.00731812037167868,0.519910435329844,0,0,0,91
"1020",1,0,100,0,0.9,-0.0485845591820706,0.0214080142109408,1,-0.0426968044908059,0.0710513947597358,0,1,0,5
"1021",0,1,100,0,0.9,0.156661852282564,0.126112192744288,0,0.270382767877634,0.018798868546844,1,0,1,2
"1022",1,1,100,0,0.9,-0.21289439688849,0.0349503194849014,1,-0.247715387016286,0.0130170011063126,1,1,1,2
"1023",0,0,100,0.1,0.9,0.067474278202203,0.475463239024509,0,0.0700035467939685,0.47094125621869,0,0,0,81
"1024",1,0,100,0.1,0.9,0.20625208674113,0.040104480340526,1,0.143727189670859,0.185900042920298,0,1,0,4
"1025",0,1,100,0.1,0.9,0.173061537726583,0.0952771855993974,0,0.233889148990333,0.023943455152535,1,0,1,5
"1026",1,1,100,0.1,0.9,0.253378664678433,0.0160434301319644,1,0.26013454136122,0.0132446106736919,1,1,1,10
"1027",0,0,100,0.2,0.9,0.0955661726188923,0.395318143086408,0,0.102023556750743,0.370700292496825,0,0,0,42
"1028",1,0,100,0.2,0.9,0.229049766031917,0.0282548624929612,1,0.163398789234064,0.115515896910573,0,1,0,6
"1029",0,1,100,0.2,0.9,0.154395475063488,0.147357402347809,0,0.221886969023086,0.0285189521413054,1,0,1,7
"1030",1,1,100,0.2,0.9,0.274890389360649,0.0112266821440368,1,0.279927269813433,0.0088489063986913,1,1,1,45
"1031",0,0,100,0.3,0.9,0.149015748090947,0.157267598705044,0,0.150872344028421,0.159052202810911,0,0,0,16
"1032",1,0,100,0.3,0.9,0.240634244375975,0.0225157823130875,1,0.177481795779153,0.0813800799862916,0,1,0,8
"1033",0,1,100,0.3,0.9,0.175335796551383,0.0814740848297671,0,0.234138618326691,0.0243097886024841,1,0,1,6
"1034",1,1,100,0.3,0.9,0.303840791680779,0.00883262067659201,1,0.303979075631809,0.00764493139231001,1,1,1,70
"1035",0,0,100,0.4,0.9,0.158942185015322,0.118085318163041,0,0.181023850837126,0.0745044624846294,0,0,0,2
"1036",1,0,100,0.4,0.9,0.198540678179751,0.0476804758518254,1,0.0223863566497806,0.825032681350709,0,1,0,1
"1037",1,1,100,0.4,0.9,0.37098515354096,0.00341956166960156,1,0.375160311404525,0.00183070787711849,1,1,1,97
"1038",1,1,100,0.5,0.9,0.458917879535719,0.000450380382574904,1,0.477931714350533,0.000127675498026139,1,1,1,100
"1039",1,1,100,0.6,0.9,0.548126140452339,9.08624885860299e-07,1,0.54809162291327,2.4077703568981e-06,1,1,1,100
"1040",1,1,100,0.7,0.9,0.635857483407552,1.40475086451985e-09,1,0.645948755989451,4.12043714703714e-09,1,1,1,100
"1041",0,0,120,0,0.3,-0.00365092777547181,0.506807934825054,0,-0.00539694788541501,0.512836947246406,0,0,0,94
"1042",1,0,120,0,0.3,-0.219392445797239,0.0160587505297599,1,-0.140744050876207,0.125207137886175,0,1,0,1
"1043",0,1,120,0,0.3,0.0608093536897064,0.364721960035034,0,0.00344504725708123,0.0262640474054253,1,0,1,4
"1044",1,1,120,0,0.3,0.205506661193876,0.0243386853145722,1,0.194849782731313,0.0329562270104682,1,1,1,1
"1045",0,0,120,0.1,0.3,0.0234338951366505,0.519116209788332,0,0.0197238182732459,0.495678640093871,0,0,0,95
"1046",1,0,120,0.1,0.3,0.196985600450158,0.0310652460924559,1,0.108800532658352,0.253347553975998,0,1,0,2
"1047",0,1,120,0.1,0.3,0.135401282496496,0.165126460647481,0,0.194709769346143,0.0353937432383838,1,0,1,2
"1048",1,1,120,0.1,0.3,0.204469333234124,0.0250826598182923,1,0.228034668971443,0.0122470857062873,1,1,1,1
"1049",0,0,120,0.2,0.3,0.0382753212392711,0.496004524456028,0,0.0334314842068557,0.512131002319776,0,0,0,86
"1050",1,0,120,0.2,0.3,0.208063555224667,0.0254177992389699,1,0.129497140736843,0.165432295705383,0,1,0,7
"1051",0,1,120,0.2,0.3,0.157708178836947,0.0891522625823903,0,0.217396342498901,0.0185411316688627,1,0,1,3
"1052",1,1,120,0.2,0.3,0.301313107239753,0.00343131326158891,1,0.255025597546242,0.00807544467931676,1,1,1,4
"1053",0,0,120,0.3,0.3,0.0586298385144042,0.482770651920371,0,0.0399529881197424,0.481610207135274,0,0,0,84
"1054",1,0,120,0.3,0.3,0.217727544091894,0.0242938648803435,1,0.127988551448344,0.184289340098321,0,1,0,6
"1055",0,1,120,0.3,0.3,0.0971053147543604,0.114632677052426,0,0.143247272304277,0.0223639834109172,1,0,1,5
"1056",1,1,120,0.3,0.3,0.233595666507657,0.0195470015349751,1,0.216540341096353,0.0215311786919939,1,1,1,5
"1057",0,0,120,0.4,0.3,0.0863937763226975,0.365606110545142,0,0.059170722593423,0.473113114292203,0,0,0,72
"1058",1,0,120,0.4,0.3,0.222604104146585,0.0190531154685086,1,0.123006236158541,0.191472948994154,0,1,0,7
"1059",0,1,120,0.4,0.3,0.137117801356585,0.166012776980835,0,0.201548720078552,0.0285164559136644,1,0,1,6
"1060",1,1,120,0.4,0.3,0.26761282037959,0.00834218102705768,1,0.231778121200467,0.0163324473017164,1,1,1,15
"1061",0,0,120,0.5,0.3,0.0784782444601801,0.390300315045416,0,0.0568492114736835,0.444127002847721,0,0,0,57
"1062",1,0,120,0.5,0.3,0.218126918480188,0.0233301629962856,1,0.141962713723756,0.137530190877454,0,1,0,14
"1063",0,1,120,0.5,0.3,0.150736835389932,0.113155018766686,0,0.206342201540183,0.0260955013657355,1,0,1,7
"1064",1,1,120,0.5,0.3,0.260029645450527,0.00848518031510165,1,0.232365852583135,0.0173521266803278,1,1,1,22
"1065",0,0,120,0.6,0.3,0.107062263154728,0.276020099508326,0,0.0625819929474723,0.424052103881459,0,0,0,47
"1066",1,0,120,0.6,0.3,0.238786732428071,0.014488915653474,1,0.13325420625842,0.179428103932459,0,1,0,14
"1067",0,1,120,0.6,0.3,0.151581042920234,0.0995487271967866,0,0.219065548689475,0.0209120960840666,1,0,1,2
"1068",1,1,120,0.6,0.3,0.278232295583199,0.0081624799295954,1,0.256471338937124,0.0125442392151245,1,1,1,37
"1069",0,0,120,0.7,0.3,0.110928695323496,0.27471677425876,0,0.0710120304145988,0.473178402572933,0,0,0,28
"1070",1,0,120,0.7,0.3,0.218398609653841,0.0217703384319686,1,0.136601601218334,0.153167667238082,0,1,0,23
"1071",0,1,120,0.7,0.3,0.155307502190019,0.0955428001063655,0,0.219856664219035,0.0252587019332458,1,0,1,6
"1072",1,1,120,0.7,0.3,0.280020346900781,0.00853605373488555,1,0.255280029769292,0.00952245708910252,1,1,1,43
"1073",0,0,120,0,0.4,-0.00390809745664935,0.537163182534157,0,-0.00111716052650187,0.485707575440993,0,0,0,94
"1074",1,0,120,0,0.4,-0.0733864255030713,0.0254767913599276,1,-0.0279892459859014,0.306273021496062,0,1,0,3
"1075",0,1,120,0,0.4,-0.0602868870614853,0.513052135224876,0,-0.187194785670198,0.0406298965838458,1,0,1,1
"1076",1,1,120,0,0.4,0.0353602601147416,0.0129939793156527,1,0.0162057166785147,0.0130368893033016,1,1,1,2
"1077",0,0,120,0.1,0.4,0.0265894998177427,0.46944128692102,0,0.0231270482257243,0.500383302461414,0,0,0,90
"1078",1,0,120,0.1,0.4,0.209520210698308,0.0252357042005781,1,0.133842209738352,0.147217892628059,0,1,0,2
"1079",0,1,120,0.1,0.4,0.0571774949079114,0.141814439927321,0,0.105386538620683,0.0236590909170672,1,0,1,4
"1080",1,1,120,0.1,0.4,0.229832276535942,0.0145644832851841,1,0.224542318857817,0.0141849961067479,1,1,1,4
"1081",0,0,120,0.2,0.4,0.0470699144593967,0.513572669763795,0,0.0369768122268114,0.505796562409839,0,0,0,82
"1082",1,0,120,0.2,0.4,0.199551598911947,0.02976524185297,1,0.133860591348,0.157201819902839,0,1,0,3
"1083",0,1,120,0.2,0.4,0.10954690565286,0.161772542402714,0,0.150134431747083,0.0360736749624824,1,0,1,8
"1084",1,1,120,0.2,0.4,0.225519320394274,0.020269073465116,1,0.233179629396503,0.0200309262667985,1,1,1,7
"1085",0,0,120,0.3,0.4,0.0766884496971697,0.39594076167696,0,0.0638675494686767,0.455016165797476,0,0,0,75
"1086",1,0,120,0.3,0.4,0.205361632632871,0.0279616378926362,1,0.122193953854222,0.211878227572566,0,1,0,13
"1087",0,1,120,0.3,0.4,-0.115212032560103,0.210186894913744,0,-0.200818221063449,0.027857796545331,1,0,1,1
"1088",1,1,120,0.3,0.4,0.244858149037088,0.010068429007029,1,0.242669366558698,0.0124095508924417,1,1,1,11
"1089",0,0,120,0.4,0.4,0.0965659922018719,0.340455195879554,0,0.0749889463156946,0.424397224697368,0,0,0,47
"1090",1,0,120,0.4,0.4,0.212060928267641,0.0236199382026669,1,0.13767292436633,0.176198450900023,0,1,0,22
"1091",0,1,120,0.4,0.4,0.132996302371645,0.200726001112746,0,0.21672230038587,0.0230499248589581,1,0,1,4
"1092",1,1,120,0.4,0.4,0.2694685072972,0.00919900109737638,1,0.24405357127549,0.0138830005116366,1,1,1,27
"1093",0,0,120,0.5,0.4,0.113282518159965,0.262138688502139,0,0.0912857058408078,0.336719355465882,0,0,0,32
"1094",1,0,120,0.5,0.4,0.22506660991994,0.0179313087632227,1,0.138614829462895,0.150870291638272,0,1,0,28
"1095",0,1,120,0.5,0.4,0.143862153085218,0.123095966024789,0,0.213872841371107,0.0243537206651117,1,0,1,6
"1096",1,1,120,0.5,0.4,0.267701390794179,0.00741539072904852,1,0.246615310038402,0.0157475039903767,1,1,1,34
"1097",0,0,120,0.6,0.4,0.127311430437981,0.222383800692746,0,0.0935379479921987,0.315877138507392,0,0,0,18
"1098",1,0,120,0.6,0.4,0.22205106024187,0.0217633797184454,1,0.138539376205725,0.154373374620518,0,1,0,18
"1099",0,1,120,0.6,0.4,0.17265396545025,0.0593326805574794,0,0.206153546487453,0.023884361588671,1,0,1,1
"1100",1,1,120,0.6,0.4,0.29322576246499,0.00441804299674083,1,0.261465919955152,0.0104341855883217,1,1,1,63
"1101",0,0,120,0.7,0.4,0.141751613853903,0.131689697072979,0,0.109637882275526,0.262165379508565,0,0,0,8
"1102",1,0,120,0.7,0.4,0.223117031749142,0.0203317972246774,1,0.138214056730342,0.15468840457661,0,1,0,20
"1103",0,1,120,0.7,0.4,0.168655414748342,0.0655624350987591,0,0.189853300451273,0.0378108664285604,1,0,1,1
"1104",1,1,120,0.7,0.4,0.318436532265224,0.00272744786962855,1,0.275045857935338,0.0089917385161057,1,1,1,71
"1105",0,0,120,0,0.5,0.0129205539517656,0.497081148390904,0,0.0154547125145847,0.535456615011711,0,0,0,93
"1106",1,0,120,0,0.5,-0.185580116081473,0.0424263866431927,1,-0.148948021941643,0.104453498537165,0,1,0,1
"1107",0,1,120,0,0.5,0.00296867815188464,0.270438322682291,0,-0.0624776960515173,0.0341768200312188,1,0,1,3
"1108",1,1,120,0,0.5,-0.0608873681905711,0.0135558246189349,1,-0.0701967679678647,0.0320347278128459,1,1,1,3
"1109",0,0,120,0.1,0.5,0.0418895742953253,0.469909486171201,0,0.0373220720395822,0.458698928370453,0,0,0,89
"1110",1,0,120,0.1,0.5,0.222825112299543,0.0255026479481186,1,0.145565518071069,0.123179670050392,0,1,0,4
"1111",0,1,120,0.1,0.5,0.166951058963989,0.0689657315978602,0,0.205146731012572,0.0280914233906409,1,0,1,4
"1112",1,1,120,0.1,0.5,0.208073288978111,0.0284674918567291,1,0.203282794715905,0.0289926260665833,1,1,1,3
"1113",0,0,120,0.2,0.5,0.0600132114345616,0.471612253405979,0,0.0366200353572027,0.499185690979977,0,0,0,71
"1114",1,0,120,0.2,0.5,0.204472299978692,0.0313360337734047,1,0.130577076218705,0.16534267289464,0,1,0,8
"1115",0,1,120,0.2,0.5,0.154159299306904,0.0999658986246024,0,0.201708901349555,0.0308990182116326,1,0,1,7
"1116",1,1,120,0.2,0.5,0.220818032151138,0.0219955847994,1,0.224399806370451,0.0174093367422079,1,1,1,14
"1117",0,0,120,0.3,0.5,0.0847104291118084,0.37563091413912,0,0.0594309065466345,0.443598085898966,0,0,0,58
"1118",1,0,120,0.3,0.5,0.224547268887722,0.0201457476230004,1,0.14052251618124,0.136783852263879,0,1,0,12
"1119",0,1,120,0.3,0.5,0.14130493051443,0.178371870289398,0,0.212573254027088,0.0227613567357939,1,0,1,4
"1120",1,1,120,0.3,0.5,0.247460246155693,0.0131836925143733,1,0.224229589801097,0.0210112899412766,1,1,1,26
"1121",0,0,120,0.4,0.5,0.0947255952394644,0.318545761981646,0,0.0673162625559687,0.385707919249404,0,0,0,27
"1122",1,0,120,0.4,0.5,0.218220841842473,0.0213640246953646,1,0.132968596015371,0.169232409413458,0,1,0,25
"1123",0,1,120,0.4,0.5,0.148812005369199,0.115953300068469,0,0.216813135393757,0.0259610317572357,1,0,1,2
"1124",1,1,120,0.4,0.5,0.259006395237873,0.0114771922128175,1,0.248274449594898,0.0150814916452821,1,1,1,46
"1125",0,0,120,0.5,0.5,0.12054228155489,0.217514068290708,0,0.121710497005619,0.231124237708045,0,0,0,19
"1126",1,0,120,0.5,0.5,0.228651503772777,0.0171123027423361,1,0.14305528970503,0.143199750050115,0,1,0,18
"1127",0,1,120,0.5,0.5,0.145589645862059,0.113967313022835,0,0.205654675986615,0.0251045729396826,1,0,1,3
"1128",1,1,120,0.5,0.5,0.301148585281327,0.00469403359526581,1,0.265909094912141,0.0112013026415529,1,1,1,60
"1129",0,0,120,0.6,0.5,0.136649397567983,0.154358247965406,0,0.119127918326108,0.217590031851456,0,0,0,6
"1130",1,0,120,0.6,0.5,0.251104235266505,0.00786227027993094,1,0.152607969756243,0.107053613092225,0,1,0,9
"1131",1,1,120,0.6,0.5,0.328390598144025,0.00400450489328659,1,0.293215953193909,0.00620886027263995,1,1,1,85
"1132",0,0,120,0.7,0.5,0.169844503973118,0.0636565740570285,0,0.129373388551546,0.159040313757606,0,0,0,1
"1133",1,0,120,0.7,0.5,0.224082152879002,0.0166117901428459,1,0.141093780647976,0.134070707443482,0,1,0,6
"1134",0,1,120,0.7,0.5,0.170282710684337,0.0629657153361634,0,0.223532447507821,0.0141205094372481,1,0,1,1
"1135",1,1,120,0.7,0.5,0.35599688161344,0.0012892470982665,1,0.315466733929166,0.00389584470980178,1,1,1,92
"1136",0,0,120,0,0.6,-0.00481874077992108,0.518846271156832,0,-0.00780279657153732,0.529577011502707,0,0,0,87
"1137",1,0,120,0,0.6,-0.0108766462778765,0.0244118798718591,1,-0.00844867768414939,0.101002277031215,0,1,0,2
"1138",0,1,120,0,0.6,-0.0362124285336101,0.176577384905671,0,-0.0370426903305954,0.0311217665304524,1,0,1,7
"1139",1,1,120,0,0.6,0.0183872150370983,0.0290281792989868,1,0.0339937275890136,0.0179720964692368,1,1,1,4
"1140",0,0,120,0.1,0.6,0.0367628935155765,0.49579132721193,0,0.0341152182361002,0.508482099555819,0,0,0,85
"1141",1,0,120,0.1,0.6,0.198491577169271,0.0308961003039618,1,0.144406503497357,0.126762189661192,0,1,0,7
"1142",0,1,120,0.1,0.6,0.0753525291568655,0.113100760663816,0,0.110492199235033,0.0315160088326768,1,0,1,4
"1143",1,1,120,0.1,0.6,0.23437420051378,0.0164767451634942,1,0.258583967530189,0.0121452368527536,1,1,1,4
"1144",0,0,120,0.2,0.6,0.0755858699837151,0.402443601954141,0,0.0612883321854724,0.490951667732667,0,0,0,77
"1145",1,0,120,0.2,0.6,0.223738500958777,0.0192423048087406,1,0.156201020323397,0.0969323267044116,0,1,0,7
"1146",0,1,120,0.2,0.6,0.136704390822298,0.139297608804392,0,0.209922821589516,0.0240822392908332,1,0,1,3
"1147",1,1,120,0.2,0.6,0.24461536406882,0.0158787415989214,1,0.238598857441561,0.0189389383624814,1,1,1,13
"1148",0,0,120,0.3,0.6,0.105374805367838,0.264608758191708,0,0.0909135621201308,0.370991637295277,0,0,0,27
"1149",1,0,120,0.3,0.6,0.222191075197362,0.0203715649005657,1,0.140308167450323,0.150066087084962,0,1,0,21
"1150",0,1,120,0.3,0.6,0.149500808160742,0.11312452488641,0,0.209420817668172,0.0264695894759996,1,0,1,7
"1151",1,1,120,0.3,0.6,0.263696570180078,0.0103683440175641,1,0.250703810961942,0.0112453126729357,1,1,1,45
"1152",0,0,120,0.4,0.6,0.132887418473947,0.172340329476638,0,0.118339533929073,0.227475354491053,0,0,0,28
"1153",1,0,120,0.4,0.6,0.222997022084229,0.0181242815497869,1,0.150700981375756,0.117473250363581,0,1,0,9
"1154",0,1,120,0.4,0.6,0.167118125848599,0.0691543500596088,0,0.215602866506279,0.0205120595028887,1,0,1,5
"1155",1,1,120,0.4,0.6,0.288331922211989,0.00518439293585204,1,0.263591424234328,0.00912831652014539,1,1,1,58
"1156",0,0,120,0.5,0.6,0.111805786485412,0.254776373339002,0,0.0826560454932877,0.461254191342546,0,0,0,6
"1157",1,0,120,0.5,0.6,0.24452680683595,0.0132690907893084,1,0.148084361313964,0.144593303120687,0,1,0,10
"1158",0,1,120,0.5,0.6,0.142339593245669,0.129740831242812,0,0.212026636899387,0.0212772389055649,1,0,1,2
"1159",1,1,120,0.5,0.6,0.319727500797638,0.00274109007299977,1,0.295812798108425,0.00530635938585216,1,1,1,82
"1160",1,0,120,0.6,0.6,0.309048656198867,0.000593648349653586,1,0.163276673200842,0.0747715871285071,0,1,0,1
"1161",1,1,120,0.6,0.6,0.381143780769043,0.00046216984499745,1,0.35401681360508,0.00156424588300727,1,1,1,99
"1162",1,0,120,0.7,0.6,0.261443243257505,0.0050520017329877,1,0.158351832013477,0.0890723905311379,0,1,0,2
"1163",1,1,120,0.7,0.6,0.406414263594319,0.000216380459191741,1,0.366400104984556,0.00167702188655697,1,1,1,98
"1164",0,0,120,0,0.7,-0.0136245123576611,0.554468402163323,0,-0.000945889316715223,0.543845149250191,0,0,0,91
"1165",1,0,120,0,0.7,-0.0419488939440393,0.0316162540410051,1,-0.0526644211821768,0.155667751780262,0,1,0,5
"1166",0,1,120,0,0.7,0.154471512929354,0.0920723473667069,0,0.231108623432433,0.0110963810042721,1,0,1,1
"1167",1,1,120,0,0.7,0.0196573319636221,0.0126895957291796,1,0.0523137424719178,0.00651379173051432,1,1,1,3
"1168",0,0,120,0.1,0.7,0.0421969800162721,0.506458291199604,0,0.0508800068774524,0.472921138202981,0,0,0,83
"1169",1,0,120,0.1,0.7,0.204707150242391,0.0280801948014541,1,0.127782008125212,0.190344374826155,0,1,0,6
"1170",0,1,120,0.1,0.7,0.143577299070077,0.138244867458871,0,0.191886882182197,0.0379636308029928,1,0,1,3
"1171",1,1,120,0.1,0.7,0.230050444807659,0.0160778568436387,1,0.240076909017461,0.0163833902981741,1,1,1,8
"1172",0,0,120,0.2,0.7,0.066100686451516,0.393378841554741,0,0.0544776673768115,0.476431273209796,0,0,0,55
"1173",1,0,120,0.2,0.7,0.209772749704229,0.0290119680209379,1,0.141490440887298,0.144812067069896,0,1,0,10
"1174",0,1,120,0.2,0.7,0.149513630187969,0.111056432498289,0,0.217405937139275,0.0214582560569746,1,0,1,9
"1175",1,1,120,0.2,0.7,0.247260793320215,0.0130276912207078,1,0.243607673180969,0.0133378943492812,1,1,1,26
"1176",0,0,120,0.3,0.7,0.103909838102612,0.323835056327156,0,0.100626186722056,0.327295027429185,0,0,0,29
"1177",1,0,120,0.3,0.7,0.222977021529694,0.0214981218908351,1,0.142207012519688,0.138113538958407,0,1,0,13
"1178",0,1,120,0.3,0.7,0.16312137891783,0.0770437615124595,0,0.216047949337557,0.0199584098479001,1,0,1,8
"1179",1,1,120,0.3,0.7,0.269759988324422,0.00802112653836386,1,0.257855458465603,0.0109057032325241,1,1,1,50
"1180",0,0,120,0.4,0.7,0.127588836091332,0.240349479741169,0,0.0959484240406081,0.370660049639031,0,0,0,7
"1181",1,0,120,0.4,0.7,0.230466972025529,0.0148546976032504,1,0.138893524344596,0.142464971392234,0,1,0,7
"1182",0,1,120,0.4,0.7,0.152144840365252,0.107797607089854,0,0.209102026160989,0.0232283022585477,1,0,1,6
"1183",1,1,120,0.4,0.7,0.305812958832672,0.0047740277637219,1,0.286590970046288,0.00779118405181591,1,1,1,80
"1184",0,0,120,0.5,0.7,0.0790354572748805,0.390853133195057,0,0.0580165289424294,0.529075716092658,0,0,0,1
"1185",1,0,120,0.5,0.7,0.190376766293623,0.0372756081080912,1,0.123650070961915,0.178460376190121,0,1,0,1
"1186",1,1,120,0.5,0.7,0.365372013990721,0.00133891786852825,1,0.347593951134822,0.00224152006338342,1,1,1,98
"1187",1,0,120,0.6,0.7,0.225437643914018,0.0132992627242197,1,0.170909066041639,0.0619888647297215,0,1,0,1
"1188",1,1,120,0.6,0.7,0.415531543906265,0.000383427890060972,1,0.392665786180044,0.000611560763000636,1,1,1,99
"1189",1,1,120,0.7,0.7,0.487348177922384,3.40219534702579e-05,1,0.46377826258229,0.00011766034059943,1,1,1,100
"1190",0,0,120,0,0.8,-0.00345599036760553,0.509530533008178,0,0.00462615750531315,0.5259527186819,0,0,0,90
"1191",1,0,120,0,0.8,-0.191560936469526,0.0370473817433057,1,-0.151104974235785,0.103306740738086,0,1,0,6
"1192",0,1,120,0,0.8,0.02745873749542,0.208681405153138,0,-0.00526674955127336,0.0148190793154447,1,0,1,2
"1193",1,1,120,0,0.8,-0.238023215888862,0.0208219590063152,1,-0.249837238440913,0.0066116899442657,1,1,1,2
"1194",0,0,120,0.1,0.8,0.0443015745521127,0.489885678157362,0,0.0507064999924337,0.479867032873882,0,0,0,86
"1195",1,0,120,0.1,0.8,0.212558642813843,0.0223785339980436,1,0.149469320742571,0.106137511183383,0,1,0,4
"1196",0,1,120,0.1,0.8,0.110936743174909,0.304484471150118,0,0.210692894155675,0.0233464814452751,1,0,1,2
"1197",1,1,120,0.1,0.8,0.255730510331455,0.00658893474955408,1,0.245141260751032,0.0125483991887659,1,1,1,8
"1198",0,0,120,0.2,0.8,0.0870763378385265,0.391997839507181,0,0.0828344040048853,0.42742481501196,0,0,0,51
"1199",1,0,120,0.2,0.8,0.201154310458997,0.0316099102757564,1,0.149830551707638,0.113188957872248,0,1,0,5
"1200",0,1,120,0.2,0.8,0.1577712559473,0.0943303624355383,0,0.199747730034064,0.0322109577693274,1,0,1,9
"1201",1,1,120,0.2,0.8,0.253357798313005,0.0113303043363442,1,0.258198635931455,0.0117703883235517,1,1,1,35
"1202",0,0,120,0.3,0.8,0.13290910738915,0.192392122140149,0,0.113824290948349,0.258695975320707,0,0,0,17
